fact_pk,sprint_pk,team_pk,committed_story_points_completed,committed_story_points,story_points_completed,story_points_committed_at_start,avg_velocity_3_sprints,avg_velocity_4_sprints,story_points_added_during_sprint,story_points_removed_during_sprint,story_points_modified_scope,stories_with_modified_estimate,stories_completed,stories_estimated,total_stories
2761,29,45,14,14,16,14,12.00,11.50,1,0,0,0,1,1,1
2762,30,45,8,12,16,12,10.00,9.50,1,0,0,0,1,1,1
2763,31,45,13,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2764,32,45,13,14,18,14,12.00,11.50,2,0,0,0,1,1,1
2765,33,45,13,12,14,12,10.00,9.50,2,0,0,0,1,1,1
2766,34,45,10,13,13,13,11.00,10.50,0,0,0,0,1,1,1
2767,35,45,12,14,17,14,12.00,11.50,1,0,0,0,1,1,1
2768,36,45,10,12,14,12,10.00,9.50,2,0,0,0,1,1,1
2769,37,45,12,13,16,13,11.00,10.50,3,0,0,0,1,1,1
2770,38,45,12,14,14,14,12.00,11.50,3,0,0,0,1,1,1
2771,39,45,5,12,12,12,10.00,9.50,2,0,0,0,1,1,1
2772,40,45,10,13,16,13,11.00,10.50,1,0,0,0,1,1,1
2773,41,45,14,14,14,14,12.00,11.50,4,0,0,0,1,1,1
2774,42,45,7,12,16,12,10.00,9.50,2,0,0,0,1,1,1
2775,43,45,10,13,16,13,11.00,10.50,0,0,0,0,1,1,1
2776,44,45,11,14,17,14,12.00,11.50,3,0,0,0,1,1,1
2777,45,45,10,12,12,12,10.00,9.50,2,0,0,0,1,1,1
2778,46,45,11,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2779,47,45,14,14,18,14,12.00,11.50,4,0,0,0,1,1,1
2780,48,45,11,12,15,12,10.00,9.50,3,0,0,0,1,1,1
2781,49,45,11,13,17,13,11.00,10.50,1,0,0,0,1,1,1
2782,50,45,11,14,19,14,12.00,11.50,3,0,0,0,1,1,1
2783,51,45,13,12,15,12,10.00,9.50,4,0,0,0,1,1,1
2784,52,45,7,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2785,4,46,15,13,17,13,11.00,10.50,2,0,0,0,1,1,1
2786,5,46,9,14,19,14,12.00,11.50,3,0,0,0,1,1,1
2787,6,46,15,12,13,12,10.00,9.50,4,0,0,0,1,1,1
2788,7,46,8,13,18,13,11.00,10.50,2,0,0,0,1,1,1
2789,8,46,16,14,15,14,12.00,11.50,4,0,0,0,1,1,1
2790,9,46,12,12,15,12,10.00,9.50,2,0,0,0,1,1,1
2791,10,46,14,13,14,13,11.00,10.50,3,0,0,0,1,1,1
2792,11,46,9,14,16,14,12.00,11.50,3,0,0,0,1,1,1
2793,12,46,10,12,15,12,10.00,9.50,4,0,0,0,1,1,1
2794,13,46,8,13,16,13,11.00,10.50,4,0,0,0,1,1,1
2795,14,46,10,14,17,14,12.00,11.50,2,0,0,0,1,1,1
2796,15,46,9,12,17,12,10.00,9.50,4,0,0,0,1,1,1
2797,16,46,11,13,13,13,11.00,10.50,1,0,0,0,1,1,1
2798,17,46,11,14,19,14,12.00,11.50,0,0,0,0,1,1,1
2799,18,46,13,12,12,12,10.00,9.50,0,0,0,0,1,1,1
2800,19,46,10,13,18,13,11.00,10.50,4,0,0,0,1,1,1
2801,20,46,16,14,16,14,12.00,11.50,3,0,0,0,1,1,1
2802,21,46,6,12,13,12,10.00,9.50,1,0,0,0,1,1,1
2803,22,46,9,13,15,13,11.00,10.50,1,0,0,0,1,1,1
2804,23,46,12,14,15,14,12.00,11.50,2,0,0,0,1,1,1
2805,24,46,13,12,12,12,10.00,9.50,1,0,0,0,1,1,1
2806,25,46,12,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2807,26,46,9,14,19,14,12.00,11.50,3,0,0,0,1,1,1
2808,28,46,10,13,13,13,11.00,10.50,2,0,0,0,1,1,1
2809,29,46,10,14,17,14,12.00,11.50,3,0,0,0,1,1,1
2810,30,46,8,12,15,12,10.00,9.50,0,0,0,0,1,1,1
2811,31,46,7,13,17,13,11.00,10.50,1,0,0,0,1,1,1
2812,32,46,17,14,14,14,12.00,11.50,0,0,0,0,1,1,1
2813,33,46,6,12,12,12,10.00,9.50,3,0,0,0,1,1,1
2814,34,46,13,13,14,13,11.00,10.50,3,0,0,0,1,1,1
2815,35,46,16,14,18,14,12.00,11.50,0,0,0,0,1,1,1
2816,36,46,15,12,15,12,10.00,9.50,3,0,0,0,1,1,1
2817,37,46,7,13,15,13,11.00,10.50,1,0,0,0,1,1,1
2818,38,46,16,14,16,14,12.00,11.50,3,0,0,0,1,1,1
2819,39,46,8,12,16,12,10.00,9.50,2,0,0,0,1,1,1
2820,40,46,7,13,15,13,11.00,10.50,4,0,0,0,1,1,1
2821,41,46,9,14,15,14,12.00,11.50,3,0,0,0,1,1,1
2822,42,46,9,12,12,12,10.00,9.50,2,0,0,0,1,1,1
2823,43,46,6,13,14,13,11.00,10.50,3,0,0,0,1,1,1
2824,44,46,8,14,16,14,12.00,11.50,4,0,0,0,1,1,1
2825,45,46,10,12,13,12,10.00,9.50,2,0,0,0,1,1,1
2826,46,46,13,13,16,13,11.00,10.50,1,0,0,0,1,1,1
2827,47,46,12,14,16,14,12.00,11.50,3,0,0,0,1,1,1
2828,48,46,7,12,13,12,10.00,9.50,1,0,0,0,1,1,1
2829,49,46,14,13,18,13,11.00,10.50,3,0,0,0,1,1,1
2830,50,46,9,14,18,14,12.00,11.50,4,0,0,0,1,1,1
2831,51,46,11,12,17,12,10.00,9.50,0,0,0,0,1,1,1
2832,52,46,9,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2833,4,47,11,13,14,13,11.00,10.50,1,0,0,0,1,1,1
2834,5,47,12,14,16,14,12.00,11.50,0,0,0,0,1,1,1
2835,6,47,6,12,14,12,10.00,9.50,4,0,0,0,1,1,1
2836,7,47,10,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2837,8,47,17,14,17,14,12.00,11.50,3,0,0,0,1,1,1
2838,9,47,7,12,15,12,10.00,9.50,0,0,0,0,1,1,1
2839,10,47,12,13,18,13,11.00,10.50,3,0,0,0,1,1,1
2840,11,47,14,14,19,14,12.00,11.50,3,0,0,0,1,1,1
2841,12,47,11,12,12,12,10.00,9.50,2,0,0,0,1,1,1
2842,13,47,15,13,17,13,11.00,10.50,4,0,0,0,1,1,1
2843,14,47,13,14,17,14,12.00,11.50,1,0,0,0,1,1,1
2844,15,47,10,12,16,12,10.00,9.50,0,0,0,0,1,1,1
2845,16,47,8,13,16,13,11.00,10.50,3,0,0,0,1,1,1
2846,17,47,7,14,18,14,12.00,11.50,1,0,0,0,1,1,1
2847,18,47,8,12,17,12,10.00,9.50,2,0,0,0,1,1,1
2848,19,47,9,13,16,13,11.00,10.50,2,0,0,0,1,1,1
2849,20,47,8,14,15,14,12.00,11.50,1,0,0,0,1,1,1
2850,21,47,15,12,13,12,10.00,9.50,1,0,0,0,1,1,1
2851,22,47,14,13,15,13,11.00,10.50,1,0,0,0,1,1,1
2852,23,47,16,14,15,14,12.00,11.50,2,0,0,0,1,1,1
2853,24,47,5,12,17,12,10.00,9.50,3,0,0,0,1,1,1
2854,25,47,10,13,16,13,11.00,10.50,3,0,0,0,1,1,1
2855,26,47,16,14,18,14,12.00,11.50,3,0,0,0,1,1,1
2856,28,47,10,13,14,13,11.00,10.50,3,0,0,0,1,1,1
2857,29,47,17,14,17,14,12.00,11.50,4,0,0,0,1,1,1
2858,30,47,11,12,17,12,10.00,9.50,4,0,0,0,1,1,1
2859,31,47,8,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2860,32,47,14,14,15,14,12.00,11.50,2,0,0,0,1,1,1
2861,33,47,13,12,13,12,10.00,9.50,4,0,0,0,1,1,1
2862,34,47,13,13,16,13,11.00,10.50,3,0,0,0,1,1,1
2863,35,47,14,14,15,14,12.00,11.50,1,0,0,0,1,1,1
2864,36,47,6,12,14,12,10.00,9.50,3,0,0,0,1,1,1
2865,37,47,8,13,17,13,11.00,10.50,2,0,0,0,1,1,1
2866,38,47,16,14,17,14,12.00,11.50,1,0,0,0,1,1,1
2867,39,47,6,12,13,12,10.00,9.50,1,0,0,0,1,1,1
2868,40,47,12,13,16,13,11.00,10.50,3,0,0,0,1,1,1
2869,41,47,14,14,15,14,12.00,11.50,3,0,0,0,1,1,1
2870,42,47,7,12,14,12,10.00,9.50,3,0,0,0,1,1,1
2871,43,47,6,13,16,13,11.00,10.50,3,0,0,0,1,1,1
2872,44,47,17,14,17,14,12.00,11.50,0,0,0,0,1,1,1
2873,45,47,12,12,13,12,10.00,9.50,2,0,0,0,1,1,1
2874,46,47,8,13,18,13,11.00,10.50,3,0,0,0,1,1,1
2875,47,47,15,14,17,14,12.00,11.50,3,0,0,0,1,1,1
2876,48,47,11,12,12,12,10.00,9.50,3,0,0,0,1,1,1
2877,49,47,12,13,17,13,11.00,10.50,1,0,0,0,1,1,1
2878,50,47,16,14,18,14,12.00,11.50,4,0,0,0,1,1,1
2879,51,47,13,12,13,12,10.00,9.50,1,0,0,0,1,1,1
2880,52,47,15,13,14,13,11.00,10.50,3,0,0,0,1,1,1
2881,4,48,14,13,18,13,11.00,10.50,3,0,0,0,1,1,1
2882,5,48,11,14,17,14,12.00,11.50,1,0,0,0,1,1,1
2883,6,48,15,12,15,12,10.00,9.50,3,0,0,0,1,1,1
2884,7,48,7,13,17,13,11.00,10.50,4,0,0,0,1,1,1
2885,8,48,13,14,16,14,12.00,11.50,0,0,0,0,1,1,1
2886,9,48,8,12,13,12,10.00,9.50,1,0,0,0,1,1,1
2887,10,48,12,13,18,13,11.00,10.50,3,0,0,0,1,1,1
2888,11,48,9,14,15,14,12.00,11.50,2,0,0,0,1,1,1
2889,12,48,9,12,15,12,10.00,9.50,4,0,0,0,1,1,1
2890,13,48,13,13,18,13,11.00,10.50,2,0,0,0,1,1,1
2891,14,48,16,14,18,14,12.00,11.50,3,0,0,0,1,1,1
2892,15,48,14,12,14,12,10.00,9.50,3,0,0,0,1,1,1
2893,16,48,11,13,17,13,11.00,10.50,2,0,0,0,1,1,1
2894,17,48,11,14,18,14,12.00,11.50,3,0,0,0,1,1,1
2895,18,48,6,12,13,12,10.00,9.50,4,0,0,0,1,1,1
2896,19,48,10,13,14,13,11.00,10.50,1,0,0,0,1,1,1
2897,20,48,16,14,14,14,12.00,11.50,1,0,0,0,1,1,1
2898,21,48,12,12,13,12,10.00,9.50,4,0,0,0,1,1,1
2899,22,48,9,13,14,13,11.00,10.50,0,0,0,0,1,1,1
2900,23,48,11,14,18,14,12.00,11.50,3,0,0,0,1,1,1
2901,24,48,14,12,16,12,10.00,9.50,0,0,0,0,1,1,1
2902,25,48,13,13,17,13,11.00,10.50,4,0,0,0,1,1,1
2903,26,48,14,14,15,14,12.00,11.50,1,0,0,0,1,1,1
2904,28,48,14,13,14,13,11.00,10.50,1,0,0,0,1,1,1
2905,29,48,16,14,17,14,12.00,11.50,3,0,0,0,1,1,1
2906,30,48,14,12,14,12,10.00,9.50,2,0,0,0,1,1,1
2907,31,48,14,13,17,13,11.00,10.50,3,0,0,0,1,1,1
2908,32,48,16,14,17,14,12.00,11.50,1,0,0,0,1,1,1
2909,33,48,8,12,13,12,10.00,9.50,2,0,0,0,1,1,1
2910,34,48,6,13,14,13,11.00,10.50,4,0,0,0,1,1,1
2911,35,48,12,14,18,14,12.00,11.50,2,0,0,0,1,1,1
2912,36,48,9,12,12,12,10.00,9.50,1,0,0,0,1,1,1
2913,37,48,13,13,13,13,11.00,10.50,0,0,0,0,1,1,1
2914,38,48,14,14,16,14,12.00,11.50,1,0,0,0,1,1,1
2915,39,48,12,12,14,12,10.00,9.50,1,0,0,0,1,1,1
2916,40,48,15,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2917,41,48,7,14,18,14,12.00,11.50,3,0,0,0,1,1,1
2918,42,48,14,12,14,12,10.00,9.50,1,0,0,0,1,1,1
2919,43,48,13,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2920,44,48,10,14,18,14,12.00,11.50,4,0,0,0,1,1,1
2921,45,48,14,12,15,12,10.00,9.50,1,0,0,0,1,1,1
2922,46,48,9,13,16,13,11.00,10.50,3,0,0,0,1,1,1
2923,47,48,16,14,16,14,12.00,11.50,4,0,0,0,1,1,1
2924,48,48,9,12,15,12,10.00,9.50,3,0,0,0,1,1,1
2925,49,48,8,13,17,13,11.00,10.50,3,0,0,0,1,1,1
2926,50,48,12,14,18,14,12.00,11.50,3,0,0,0,1,1,1
2927,51,48,12,12,17,12,10.00,9.50,3,0,0,0,1,1,1
2928,52,48,12,13,14,13,11.00,10.50,1,0,0,0,1,1,1
2929,4,49,11,13,13,13,11.00,10.50,1,0,0,0,1,1,1
2930,5,49,7,14,16,14,12.00,11.50,4,0,0,0,1,1,1
2931,6,49,15,12,15,12,10.00,9.50,4,0,0,0,1,1,1
2932,7,49,6,13,16,13,11.00,10.50,2,0,0,0,1,1,1
2933,8,49,14,14,16,14,12.00,11.50,3,0,0,0,1,1,1
2934,9,49,9,12,14,12,10.00,9.50,0,0,0,0,1,1,1
2935,10,49,11,13,17,13,11.00,10.50,2,0,0,0,1,1,1
2936,11,49,11,14,16,14,12.00,11.50,0,0,0,0,1,1,1
2937,12,49,11,12,15,12,10.00,9.50,0,0,0,0,1,1,1
2938,13,49,11,13,16,13,11.00,10.50,1,0,0,0,1,1,1
2939,14,49,14,14,18,14,12.00,11.50,2,0,0,0,1,1,1
2940,15,49,13,12,12,12,10.00,9.50,4,0,0,0,1,1,1
2941,16,49,11,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2942,17,49,11,14,16,14,12.00,11.50,3,0,0,0,1,1,1
2943,18,49,9,12,14,12,10.00,9.50,2,0,0,0,1,1,1
2944,19,49,13,13,14,13,11.00,10.50,1,0,0,0,1,1,1
2945,20,49,15,14,17,14,12.00,11.50,1,0,0,0,1,1,1
2946,21,49,12,12,15,12,10.00,9.50,1,0,0,0,1,1,1
2947,22,49,6,13,16,13,11.00,10.50,3,0,0,0,1,1,1
2948,23,49,9,14,16,14,12.00,11.50,2,0,0,0,1,1,1
2949,24,49,5,12,12,12,10.00,9.50,1,0,0,0,1,1,1
2950,25,49,8,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2951,26,49,11,14,14,14,12.00,11.50,4,0,0,0,1,1,1
2952,28,49,9,13,16,13,11.00,10.50,3,0,0,0,1,1,1
2953,29,49,9,14,16,14,12.00,11.50,0,0,0,0,1,1,1
2954,30,49,12,12,15,12,10.00,9.50,3,0,0,0,1,1,1
2955,31,49,15,13,15,13,11.00,10.50,1,0,0,0,1,1,1
2956,32,49,10,14,15,14,12.00,11.50,1,0,0,0,1,1,1
2957,33,49,10,12,16,12,10.00,9.50,2,0,0,0,1,1,1
2958,34,49,12,13,15,13,11.00,10.50,1,0,0,0,1,1,1
2959,35,49,10,14,17,14,12.00,11.50,2,0,0,0,1,1,1
2960,36,49,9,12,13,12,10.00,9.50,2,0,0,0,1,1,1
2961,37,49,15,13,18,13,11.00,10.50,0,0,0,0,1,1,1
2962,38,49,16,14,15,14,12.00,11.50,0,0,0,0,1,1,1
2963,39,49,9,12,16,12,10.00,9.50,0,0,0,0,1,1,1
2964,40,49,7,13,18,13,11.00,10.50,2,0,0,0,1,1,1
2965,41,49,17,14,15,14,12.00,11.50,0,0,0,0,1,1,1
2966,42,49,8,12,13,12,10.00,9.50,3,0,0,0,1,1,1
2967,43,49,11,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2968,44,49,14,14,18,14,12.00,11.50,1,0,0,0,1,1,1
2969,45,49,11,12,14,12,10.00,9.50,3,0,0,0,1,1,1
2970,46,49,10,13,17,13,11.00,10.50,4,0,0,0,1,1,1
2971,47,49,15,14,14,14,12.00,11.50,3,0,0,0,1,1,1
2972,48,49,6,12,13,12,10.00,9.50,3,0,0,0,1,1,1
2973,49,49,11,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2974,50,49,13,14,17,14,12.00,11.50,1,0,0,0,1,1,1
2975,51,49,14,12,17,12,10.00,9.50,1,0,0,0,1,1,1
2976,52,49,9,13,18,13,11.00,10.50,2,0,0,0,1,1,1
2977,4,50,15,13,14,13,11.00,10.50,3,0,0,0,1,1,1
2978,5,50,14,14,16,14,12.00,11.50,1,0,0,0,1,1,1
2979,6,50,14,12,15,12,10.00,9.50,0,0,0,0,1,1,1
2980,7,50,10,13,18,13,11.00,10.50,1,0,0,0,1,1,1
2981,8,50,15,14,16,14,12.00,11.50,1,0,0,0,1,1,1
2982,9,50,14,12,17,12,10.00,9.50,1,0,0,0,1,1,1
2983,10,50,14,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2984,11,50,9,14,17,14,12.00,11.50,0,0,0,0,1,1,1
2985,12,50,13,12,16,12,10.00,9.50,0,0,0,0,1,1,1
2986,13,50,14,13,14,13,11.00,10.50,3,0,0,0,1,1,1
2987,14,50,9,14,17,14,12.00,11.50,3,0,0,0,1,1,1
2988,15,50,11,12,13,12,10.00,9.50,0,0,0,0,1,1,1
2989,16,50,8,13,15,13,11.00,10.50,1,0,0,0,1,1,1
2990,17,50,15,14,17,14,12.00,11.50,3,0,0,0,1,1,1
2991,18,50,7,12,14,12,10.00,9.50,2,0,0,0,1,1,1
2992,19,50,10,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2993,20,50,14,14,16,14,12.00,11.50,2,0,0,0,1,1,1
2994,21,50,13,12,15,12,10.00,9.50,1,0,0,0,1,1,1
2995,22,50,15,13,18,13,11.00,10.50,2,0,0,0,1,1,1
2996,23,50,15,14,18,14,12.00,11.50,2,0,0,0,1,1,1
2997,24,50,14,12,17,12,10.00,9.50,2,0,0,0,1,1,1
2998,25,50,14,13,13,13,11.00,10.50,0,0,0,0,1,1,1
2999,26,50,16,14,14,14,12.00,11.50,2,0,0,0,1,1,1
3000,28,50,16,13,17,13,11.00,10.50,3,0,0,0,1,1,1
3001,29,50,11,14,18,14,12.00,11.50,0,0,0,0,1,1,1
3002,30,50,7,12,12,12,10.00,9.50,3,0,0,0,1,1,1
3003,31,50,11,13,14,13,11.00,10.50,3,0,0,0,1,1,1
3004,32,50,12,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3005,33,50,15,12,15,12,10.00,9.50,1,0,0,0,1,1,1
3006,34,50,15,13,17,13,11.00,10.50,1,0,0,0,1,1,1
3007,35,50,8,14,17,14,12.00,11.50,2,0,0,0,1,1,1
3008,36,50,15,12,16,12,10.00,9.50,2,0,0,0,1,1,1
3009,37,50,11,13,17,13,11.00,10.50,0,0,0,0,1,1,1
3010,38,50,16,14,16,14,12.00,11.50,3,0,0,0,1,1,1
3011,39,50,6,12,17,12,10.00,9.50,1,0,0,0,1,1,1
3012,40,50,8,13,13,13,11.00,10.50,2,0,0,0,1,1,1
3013,41,50,13,14,19,14,12.00,11.50,4,0,0,0,1,1,1
3014,42,50,6,12,13,12,10.00,9.50,3,0,0,0,1,1,1
3015,43,50,10,13,16,13,11.00,10.50,1,0,0,0,1,1,1
3016,44,50,12,14,17,14,12.00,11.50,1,0,0,0,1,1,1
3017,45,50,6,12,15,12,10.00,9.50,3,0,0,0,1,1,1
3018,46,50,15,13,14,13,11.00,10.50,1,0,0,0,1,1,1
3019,47,50,11,14,17,14,12.00,11.50,0,0,0,0,1,1,1
3020,48,50,7,12,17,12,10.00,9.50,1,0,0,0,1,1,1
3021,49,50,14,13,13,13,11.00,10.50,1,0,0,0,1,1,1
3022,50,50,13,14,19,14,12.00,11.50,1,0,0,0,1,1,1
3023,51,50,11,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3024,52,50,12,13,17,13,11.00,10.50,1,0,0,0,1,1,1
3025,4,51,6,13,15,13,11.00,10.50,2,0,0,0,1,1,1
3026,5,51,10,14,16,14,12.00,11.50,2,0,0,0,1,1,1
3027,6,51,14,12,13,12,10.00,9.50,2,0,0,0,1,1,1
3028,7,51,15,13,15,13,11.00,10.50,4,0,0,0,1,1,1
3029,8,51,11,14,15,14,12.00,11.50,0,0,0,0,1,1,1
3030,9,51,6,12,16,12,10.00,9.50,4,0,0,0,1,1,1
3031,10,51,13,13,15,13,11.00,10.50,4,0,0,0,1,1,1
3032,11,51,16,14,14,14,12.00,11.50,0,0,0,0,1,1,1
3033,12,51,14,12,17,12,10.00,9.50,2,0,0,0,1,1,1
3034,13,51,12,13,15,13,11.00,10.50,1,0,0,0,1,1,1
3035,14,51,15,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3036,15,51,10,12,15,12,10.00,9.50,4,0,0,0,1,1,1
3037,16,51,13,13,16,13,11.00,10.50,2,0,0,0,1,1,1
3038,17,51,16,14,16,14,12.00,11.50,2,0,0,0,1,1,1
3039,18,51,7,12,15,12,10.00,9.50,0,0,0,0,1,1,1
3040,19,51,7,13,17,13,11.00,10.50,2,0,0,0,1,1,1
3041,20,51,10,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3042,21,51,8,12,14,12,10.00,9.50,3,0,0,0,1,1,1
3043,22,51,12,13,16,13,11.00,10.50,1,0,0,0,1,1,1
3044,23,51,12,14,15,14,12.00,11.50,3,0,0,0,1,1,1
3045,24,51,12,12,16,12,10.00,9.50,3,0,0,0,1,1,1
3046,25,51,7,13,16,13,11.00,10.50,2,0,0,0,1,1,1
3047,26,51,11,14,17,14,12.00,11.50,1,0,0,0,1,1,1
3048,28,51,15,13,14,13,11.00,10.50,3,0,0,0,1,1,1
3049,29,51,8,14,18,14,12.00,11.50,1,0,0,0,1,1,1
3050,30,51,14,12,15,12,10.00,9.50,3,0,0,0,1,1,1
3051,31,51,8,13,14,13,11.00,10.50,1,0,0,0,1,1,1
3052,32,51,13,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3053,33,51,5,12,15,12,10.00,9.50,3,0,0,0,1,1,1
3054,34,51,15,13,13,13,11.00,10.50,1,0,0,0,1,1,1
3055,35,51,8,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3056,36,51,13,12,14,12,10.00,9.50,2,0,0,0,1,1,1
3057,37,51,6,13,14,13,11.00,10.50,1,0,0,0,1,1,1
3058,38,51,12,14,18,14,12.00,11.50,3,0,0,0,1,1,1
3059,39,51,6,12,12,12,10.00,9.50,3,0,0,0,1,1,1
3060,40,51,8,13,16,13,11.00,10.50,3,0,0,0,1,1,1
3061,41,51,11,14,18,14,12.00,11.50,3,0,0,0,1,1,1
3062,42,51,13,12,14,12,10.00,9.50,2,0,0,0,1,1,1
3063,43,51,16,13,17,13,11.00,10.50,3,0,0,0,1,1,1
3064,44,51,17,14,18,14,12.00,11.50,2,0,0,0,1,1,1
3065,45,51,12,12,16,12,10.00,9.50,1,0,0,0,1,1,1
3066,46,51,14,13,16,13,11.00,10.50,1,0,0,0,1,1,1
3067,47,51,8,14,18,14,12.00,11.50,3,0,0,0,1,1,1
3068,48,51,8,12,14,12,10.00,9.50,2,0,0,0,1,1,1
3069,49,51,14,13,16,13,11.00,10.50,3,0,0,0,1,1,1
3070,50,51,14,14,15,14,12.00,11.50,4,0,0,0,1,1,1
3071,51,51,8,12,15,12,10.00,9.50,4,0,0,0,1,1,1
3072,52,51,10,13,15,13,11.00,10.50,1,0,0,0,1,1,1
3073,4,52,9,13,15,13,11.00,10.50,3,0,0,0,1,1,1
3074,5,52,15,14,17,14,12.00,11.50,2,0,0,0,1,1,1
3075,6,52,12,12,16,12,10.00,9.50,2,0,0,0,1,1,1
3076,7,52,7,13,15,13,11.00,10.50,3,0,0,0,1,1,1
3077,8,52,10,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3078,9,52,7,12,14,12,10.00,9.50,0,0,0,0,1,1,1
3079,10,52,15,13,15,13,11.00,10.50,1,0,0,0,1,1,1
3080,11,52,15,14,16,14,12.00,11.50,2,0,0,0,1,1,1
3081,12,52,11,12,13,12,10.00,9.50,2,0,0,0,1,1,1
3082,13,52,7,13,15,13,11.00,10.50,3,0,0,0,1,1,1
3083,14,52,8,14,18,14,12.00,11.50,1,0,0,0,1,1,1
3084,15,52,8,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3085,16,52,16,13,17,13,11.00,10.50,4,0,0,0,1,1,1
3086,17,52,9,14,15,14,12.00,11.50,2,0,0,0,1,1,1
3087,18,52,5,12,14,12,10.00,9.50,2,0,0,0,1,1,1
3088,19,52,14,13,15,13,11.00,10.50,0,0,0,0,1,1,1
3089,20,52,15,14,16,14,12.00,11.50,0,0,0,0,1,1,1
3090,21,52,5,12,17,12,10.00,9.50,0,0,0,0,1,1,1
3091,22,52,10,13,14,13,11.00,10.50,4,0,0,0,1,1,1
3092,23,52,13,14,17,14,12.00,11.50,2,0,0,0,1,1,1
3093,24,52,7,12,17,12,10.00,9.50,2,0,0,0,1,1,1
3094,25,52,9,13,14,13,11.00,10.50,0,0,0,0,1,1,1
3095,26,52,14,14,17,14,12.00,11.50,1,0,0,0,1,1,1
3096,28,52,15,13,14,13,11.00,10.50,3,0,0,0,1,1,1
3097,29,52,8,14,17,14,12.00,11.50,3,0,0,0,1,1,1
3098,30,52,11,12,13,12,10.00,9.50,0,0,0,0,1,1,1
3099,31,52,15,13,13,13,11.00,10.50,4,0,0,0,1,1,1
3100,32,52,10,14,14,14,12.00,11.50,3,0,0,0,1,1,1
3101,33,52,6,12,17,12,10.00,9.50,3,0,0,0,1,1,1
3102,34,52,11,13,18,13,11.00,10.50,3,0,0,0,1,1,1
3103,35,52,15,14,14,14,12.00,11.50,2,0,0,0,1,1,1
3104,36,52,10,12,14,12,10.00,9.50,1,0,0,0,1,1,1
3105,37,52,11,13,16,13,11.00,10.50,1,0,0,0,1,1,1
3106,38,52,16,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3107,39,52,13,12,13,12,10.00,9.50,1,0,0,0,1,1,1
3108,40,52,14,13,13,13,11.00,10.50,0,0,0,0,1,1,1
3109,41,52,14,14,16,14,12.00,11.50,3,0,0,0,1,1,1
3110,42,52,9,12,13,12,10.00,9.50,0,0,0,0,1,1,1
3111,43,52,13,13,15,13,11.00,10.50,1,0,0,0,1,1,1
3112,44,52,16,14,16,14,12.00,11.50,2,0,0,0,1,1,1
3113,45,52,5,12,13,12,10.00,9.50,4,0,0,0,1,1,1
3114,46,52,9,13,13,13,11.00,10.50,4,0,0,0,1,1,1
3115,47,52,9,14,15,14,12.00,11.50,1,0,0,0,1,1,1
3116,48,52,15,12,12,12,10.00,9.50,1,0,0,0,1,1,1
3117,49,52,10,13,13,13,11.00,10.50,4,0,0,0,1,1,1
3118,50,52,14,14,17,14,12.00,11.50,1,0,0,0,1,1,1
3119,51,52,8,12,12,12,10.00,9.50,2,0,0,0,1,1,1
3120,52,52,11,13,14,13,11.00,10.50,3,0,0,0,1,1,1
3121,4,53,8,13,13,13,11.00,10.50,2,0,0,0,1,1,1
3122,5,53,7,14,17,14,12.00,11.50,4,0,0,0,1,1,1
3123,6,53,11,12,12,12,10.00,9.50,2,0,0,0,1,1,1
3124,7,53,9,13,17,13,11.00,10.50,1,0,0,0,1,1,1
3125,8,53,13,14,17,14,12.00,11.50,2,0,0,0,1,1,1
3126,9,53,11,12,13,12,10.00,9.50,3,0,0,0,1,1,1
3127,10,53,9,13,15,13,11.00,10.50,2,0,0,0,1,1,1
3128,11,53,9,14,18,14,12.00,11.50,2,0,0,0,1,1,1
3129,12,53,6,12,13,12,10.00,9.50,2,0,0,0,1,1,1
3130,13,53,11,13,13,13,11.00,10.50,2,0,0,0,1,1,1
3131,14,53,8,14,17,14,12.00,11.50,1,0,0,0,1,1,1
3132,15,53,10,12,13,12,10.00,9.50,4,0,0,0,1,1,1
3133,16,53,11,13,15,13,11.00,10.50,0,0,0,0,1,1,1
3134,17,53,7,14,15,14,12.00,11.50,4,0,0,0,1,1,1
